"subcluster"	"genotype"	"stage"	"cluster_corrected"	"cluster"
"MPNAML31PL178_13F"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL178_15E"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL178_15J"	"patient.1.2.2.2"	NA	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL178_15N"	"patient.1.2.2.2"	NA	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL178_19C"	"patient.1.2.2.2"	NA	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL178_21P"	"patient.1.2.2.2"	NA	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL178_23N"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL179_13M"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL179_13P"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL179_15K"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL180_13M"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL180_15I"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL180_15O"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL180_17M"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL180_17O"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL180_19F"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL180_19G"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL181_15I"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL181_15K"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL181_15M"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL181_15O"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL181_17C"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL181_17E"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL181_17N"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL181_19B"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL181_19H"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL181_19I"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL181_19L"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL181_21B"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL186_15B"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL186_15F"	"patient.1.2.2.2"	NA	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL186_15M"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL186_17C"	"patient.1.2.2.2"	NA	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL186_17G"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL186_17H"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL186_17K"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL186_17M"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL186_19B"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL186_19C"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL186_19E"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL186_19F"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL186_21D"	"patient.1.2.2.2"	NA	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL186_21I"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL186_21O"	"patient.1.2.2.2"	NA	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL186_23A"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL186_23J"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL186_23K"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL187_15F"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL187_15J"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL187_15N"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL187_15O"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL187_17G"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL187_17K"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL187_19F"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL187_19O"	"patient.1.2.2.2"	"unassigned"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL187_21E"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL187_21M"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL187_23A"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL187_23I"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL187_23L"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL188_15C"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL188_17E"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL188_17I"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL188_17N"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL188_19A"	"patient.1.2.2.2"	NA	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL188_19H"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL188_19N"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL188_19O"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL188_21D"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL188_21F"	"patient.1.2.2.2"	NA	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL188_21G"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL188_23I"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL188_23K"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL176_15I"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL176_15A"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL176_15J"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL176_15O"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL176_17A"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL176_17D"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL176_17F"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL176_17H"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL176_17N"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL176_19J"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL176_21A"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL176_21D"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL176_21F"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL176_21H"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL176_21P"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL176_23I"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL176_23N"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL176_23P"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL177_13E"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL177_13O"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL177_17A"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL177_17B"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL177_17K"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL177_19A"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL177_19C"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL177_19D"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL177_19H"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL177_19K"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL177_19N"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL177_21C"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL177_21D"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL177_21K"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL177_21M"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL177_21P"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL177_23B"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL177_23L"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL178_13B"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL178_15A"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL178_15B"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL178_15D"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL178_15F"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL178_15H"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL178_15I"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL178_15M"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL178_15O"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL178_19E"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL178_19F"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL178_19J"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL178_19K"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL178_19L"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL178_19P"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL178_21F"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL178_21O"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL178_23F"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL178_23K"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL178_23L"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL179_13O"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL179_15E"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL179_15G"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL179_17I"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL179_21A"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL179_21J"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL179_21O"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL179_21P"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL179_23C"	"patient.1.2.1.1"	NA	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL179_23J"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL179_23K"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL179_23O"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL180_13C"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL180_13J"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL180_15A"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL180_15C"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL180_15F"	"patient.1.2.1.1"	NA	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL180_15J"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL180_15K"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL180_15L"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL180_17B"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL180_17C"	"patient.1.2.1.1"	NA	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL180_17G"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL180_17L"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL180_17N"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL180_19M"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL180_19P"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL180_23A"	"patient.1.2.1.1"	NA	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL180_23E"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL180_23J"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL180_23N"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL181_13C"	"patient.1.2.1.1"	NA	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL181_13E"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL181_13L"	"patient.1.2.1.1"	NA	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL181_15G"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL181_17B"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL181_17H"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL181_17K"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL181_17O"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL181_19C"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL181_19D"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL181_19G"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL181_21A"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL181_21C"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL181_21F"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL181_21H"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL181_21M"	"patient.1.2.1.1"	NA	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL186_15D"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL186_15H"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL186_15K"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL186_17J"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL186_17N"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL186_19D"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL186_21N"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL186_23N"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL187_15A"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL187_15D"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL187_15L"	"patient.1.2.1.1"	NA	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL187_17E"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL187_19L"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL187_23P"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL188_15B"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL188_15E"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL188_17J"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL188_19L"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL188_23M"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GH001_003"	"cluster1"	"patient.1.2.1.1"
